serialNumber,timestamp,unitPeriodUsage,typeid
F3FFD2E4,1492718400000,77,65
F3FFD2E4,1492719300000,82,65
F3FFD2E4,1492720200000,108,65
F3FFD2E4,1492721100000,101,65
F3FFD2E4,1492722000000,71,65
F3FFD2E4,1492722900000,78,65
F3FFD2E4,1492723800000,78,65
F3FFD2E4,1492724700000,91,65
F3FFD2E4,1492725600000,108,65
F3FFD2E4,1492726500000,93,65
F3FFD2E4,1492727400000,47,65
F3FFD2E4,1492728300000,95,65
F3FFD2E4,1492729200000,53,65
F3FFD2E4,1492730100000,1,65
F3FFD2E4,1492731000000,66,65
F3FFD2E4,1492731900000,68,65
F3FFD2E4,1492732800000,71,65
F3FFD2E4,1492733700000,90,65
F3FFD2E4,1492734600000,95,65
F3FFD2E4,1492735500000,25,65
F3FFD2E4,1492736400000,92,65
F3FFD2E4,1492737300000,106,65
F3FFD2E4,1492738200000,19,65
F3FFD2E4,1492739100000,1,65
F3FFD2E4,1492740000000,0,65
F3FFD2E4,1492740900000,1,65
F3FFD2E4,1492741800000,0,65
F3FFD2E4,1492742700000,1,65
F3FFD2E4,1492743600000,1,65
F3FFD2E4,1492744500000,0,65
F3FFD2E4,1492745400000,1,65
F3FFD2E4,1492746300000,1,65
F3FFD2E4,1492747200000,0,65
F3FFD2E4,1492748100000,1,65
F3FFD2E4,1492749000000,0,65
F3FFD2E4,1492749900000,1,65
F3FFD2E4,1492750800000,0,65
F3FFD2E4,1492751700000,2,65
F3FFD2E4,1492752600000,2,65
F3FFD2E4,1492753500000,0,65
F3FFD2E4,1492754400000,1,65
F3FFD2E4,1492755300000,1,65
F3FFD2E4,1492756200000,0,65
F3FFD2E4,1492757100000,1,65
F3FFD2E4,1492758000000,0,65
F3FFD2E4,1492758900000,1,65
F3FFD2E4,1492759800000,1,65
F3FFD2E4,1492760700000,0,65
F3FFD2E4,1492761600000,1,65
F3FFD2E4,1492762500000,0,65
F3FFD2E4,1492763400000,1,65
F3FFD2E4,1492764300000,1,65
F3FFD2E4,1492765200000,0,65
F3FFD2E4,1492766100000,1,65
F3FFD2E4,1492767000000,0,65
F3FFD2E4,1492767900000,1,65
F3FFD2E4,1492768800000,19,65
F3FFD2E4,1492769700000,69,65
F3FFD2E4,1492770600000,117,65
F3FFD2E4,1492771500000,94,65
F3FFD2E4,1492772400000,114,65
F3FFD2E4,1492773300000,78,65
F3FFD2E4,1492774200000,47,65
F3FFD2E4,1492775100000,1,65
F3FFD2E4,1492776000000,74,65
F3FFD2E4,1492776900000,83,65
F3FFD2E4,1492777800000,1,65
F3FFD2E4,1492778700000,31,65
F3FFD2E4,1492779600000,5,65
F3FFD2E4,1492780500000,44,65
F3FFD2E4,1492781400000,25,65
F3FFD2E4,1492782300000,24,65
F3FFD2E4,1492783200000,72,65
F3FFD2E4,1492784100000,55,65
F3FFD2E4,1492785000000,6,65
F3FFD2E4,1492785900000,53,65
F3FFD2E4,1492786800000,91,65
F3FFD2E4,1492787700000,63,65
F3FFD2E4,1492788600000,3,65
F3FFD2E4,1492789500000,1,65
F3FFD2E4,1492790400000,42,65
F3FFD2E4,1492791300000,24,65
F3FFD2E4,1492792200000,21,65
F3FFD2E4,1492793100000,26,65
F3FFD2E4,1492794000000,16,65
F3FFD2E4,1492794900000,0,65
F3FFD2E4,1492795800000,46,65
F3FFD2E4,1492796700000,1,65
F3FFD2E4,1492797600000,1,65
F3FFD2E4,1492798500000,40,65
F3FFD2E4,1492799400000,76,65
F3FFD2E4,1492800300000,116,65
F3FFD2E4,1492801200000,51,65
F3FFD2E4,1492802100000,80,65
F3FFD2E4,1492803000000,70,65
F3FFD2E4,1492803900000,89,65
F3FFD2E4,1492804800000,28,65
F3FFD2E4,1492805700000,31,65
F3FFD2E4,1492806600000,57,65
F3FFD2E4,1492807500000,28,65
F3FFD2E4,1492808400000,58,65
F3FFD2E4,1492809300000,0,65
F3FFD2E4,1492810200000,28,65
F3FFD2E4,1492811100000,28,65
F3FFD2E4,1492812000000,47,65
F3FFD2E4,1492812900000,48,65
F3FFD2E4,1492813800000,117,65
F3FFD2E4,1492814700000,114,65
F3FFD2E4,1492815600000,68,65
F3FFD2E4,1492816500000,54,65
F3FFD2E4,1492817400000,1,65
F3FFD2E4,1492818300000,24,65
F3FFD2E4,1492819200000,26,65
F3FFD2E4,1492820100000,14,65
F3FFD2E4,1492821000000,4,65
